	DHEP_10-4_A	DHEP_10-4_B	DHEP_10-4_C	DHEP_10-3_A	DHEP_10-3_B	DHEP_10-3_C	DHEP_10-2_A	DHEP_10-2_B	DHEP_10-2_C	DHEP_10-1_A	DHEP_10-1_B	DHEP_10-1_C	DHEP_3uM_A	DHEP_3uM_B	DHEP_3uM_C
ENSDARG00000058740	7.381972196	7.562144951	7.510859941	7.734281376	7.673187382	7.683798462	7.563108154	7.754613136	7.594442871	7.762707978	7.539173498	7.684179425	7.555635113	7.868151097	7.558656301
ENSDARG00000058771	7.234028171	8.622827521	8.215810944	8.016473797	8.432611204	8.284473289	7.918686177	8.545494063	8.165683352	7.770746482	8.455835567	8.549500842	7.110176591	8.569784677	7.88506754
ENSDARG00000058775	6.54527227	6.152340125	5.889191818	6.27647759	6.193933822	5.986155224	6.436296819	6.327944853	6.330237053	6.847187043	6.55394539	6.158746319	7.096981923	5.950289836	6.200172266
ENSDARG00000058780	6.031310433	5.491697725	5.690102251	6.120399087	5.814034654	4.851384662	6.080279763	5.939761616	5.7916599	6.099949285	5.728223546	5.217096842	6.363061043	5.858891359	5.477128084
ENSDARG00000058782	4.906266698	4.739171028	4.771101808	3.554865811	4.754008341	4.522046803	4.142161425	4.673587128	4.477101761	4.131612435	4.318212069	4.582538476	4.582538476	4.926546546	4.340903836
ENSDARG00000058794	4.855858942	7.081757048	5.565674237	5.183005072	5.889191818	5.679243041	4.792754618	6.732780335	5.57596595	5.429222201	6.948763878	6.193933822	5.78963499	6.931522982	5.14226324
ENSDARG00000058799	9.597209869	9.557618064	9.129395974	8.728063615	9.31289141	8.895851024	9.162306893	9.228631092	9.293074345	9.111886312	9.360103285	9.287484751	9.330466999	9.580742112	9.434834719
ENSDARG00000058800	6.85612737	6.753465813	6.349675096	5.74101005	6.295594715	6.315037725	6.593438583	6.515083825	6.148381234	6.462443941	6.21697467	5.78963499	6.874066646	6.632126894	6.278358447
ENSDARG00000058801	9.720910218	10.11675495	9.96833602	10.01676469	9.914734891	10.09458839	9.91155543	10.0417432	10.11068947	9.854679284	10.08082818	10.02596384	9.802002243	10.16939697	10.05021745
ENSDARG00000058806	8.511075972	8.349114194	8.40222967	7.928833072	8.05796778	8.218138322	8.177779683	8.156797684	8.394746735	8.110365699	8.398648494	8.037152583	8.266539224	8.336465038	8.393778046
ENSDARG00000058819	7.081361244	6.763092797	6.832931207	6.462443941	6.466618073	6.923820236	6.593438583	6.58303046	6.893672314	6.678001899	6.702757573	6.600443522	6.747287924	6.832931207	6.569111825
ENSDARG00000058820	7.949853725	8.053629079	7.664699807	8.123810077	7.911943681	7.531611737	8.030371965	8.178976114	7.678588967	8.052139942	8.204853162	8.175894487	8.013375965	7.831464658	7.682857965
ENSDARG00000058821	9.26555561	9.557618064	9.594870909	9.387316305	9.516035383	9.598497531	9.346411992	9.45572632	9.433661268	9.174258658	9.405535925	9.45572632	8.935372048	9.474834755	9.384666838
ENSDARG00000058822	4.336211214	4.144761509	3.821678548	3.075220706	4.011175051	4.522046803	3.418030557	4.011175051	3.283771116	4.234579529	4.318212069	4.332438978	4.188782815	4.398009203	3.827176025
ENSDARG00000058824	9.351655716	9.153193922	9.246897049	9.325435473	9.31289141	9.404781262	9.332651174	9.031872923	9.266141258	9.548513068	9.136550186	9.071038091	9.656326917	9.197573482	9.244578572
ENSDARG00000058828	6.981647324	6.800537666	6.747287924	6.849073342	6.984604477	7.10959191	6.702757573	6.664408985	7.1113775	7.290889729	6.851462291	7.122680221	6.635617505	6.661330149	7.06924995
ENSDARG00000058830	8.383448019	8.233920293	8.149080732	8.316453288	8.527832267	8.405267281	8.669790547	8.049453149	8.408525932	8.393778046	8.119076337	8.335735097	8.409827898	8.183162798	8.588388885
ENSDARG00000058835	6.657976142	6.753465813	6.952815079	7.100283374	6.874066646	6.378782373	6.901207748	7.165263419	6.426158988	6.95368549	6.921138529	7.100283374	6.466618073	7.110498263	6.934216909
ENSDARG00000058839	4.736117449	3.937023841	3.655848495	4.188782815	2.838848215	4.188782815	2.348932648	4.103168294	4.41467656	4.710911812	4.567556472	4.154534342	4.812453508	3.752194656	3.827176025
ENSDARG00000058848	5.703295699	6.621401882	5.979495381	6.120399087	6.081748184	5.926817563	5.669601621	6.116599202	5.91337543	4.780934316	6.330237053	6.158746319	5.570435706	5.950289836	5.570435706
ENSDARG00000058853	7.297394884	7.754102898	7.73399766	7.420859851	7.468438567	7.654230623	7.219571049	7.718305959	7.380611224	7.625906639	7.632698544	7.848782046	7.312092327	7.710852365	7.458118815
ENSDARG00000058857	8.803778425	8.557419179	8.318968938	8.743469043	8.688441523	8.496747897	8.640191904	8.545494063	8.377006835	8.726322507	8.634715488	8.353652354	8.691655049	8.536220835	8.539351147
ENSDARG00000058861	10.08173706	9.920806253	9.633711993	9.671551094	9.854291547	9.730053405	9.824284124	9.852119277	9.774728751	9.767331865	9.718178459	9.810491306	9.909918775	9.787819604	9.846731385
ENSDARG00000058865	7.725627438	7.673638358	7.477113135	7.451086331	7.444153662	7.490136478	7.63791233	7.614452245	7.688424127	7.421092732	7.769759964	7.173955982	7.791768485	7.244332884	7.380611224
ENSDARG00000058868	10.79423444	11.59571352	11.57801598	11.16239319	11.35946916	11.41704204	11.0401458	11.41995618	11.39278696	10.96717476	11.40914406	11.56255471	10.74711453	11.50025013	11.35460898
ENSDARG00000058869	5.605099443	5.509696614	5.10478241	5.47462977	5.354690828	5.205453357	5.402352755	5.375423093	5.502546471	5.011559446	5.457308128	5.502546471	5.504219203	5.432473708	5.30020347
ENSDARG00000058871	5.640153966	5.676411462	4.89800534	5.632416173	5.183005072	5.50586334	5.605099443	5.59179151	5.335770048	5.831855642	5.321404274	5.59179151	6.118860179	5.651377865	5.853740467
ENSDARG00000058873	7.997672725	8.193659615	8.419184547	8.357137435	8.336024519	8.187455275	8.156797684	8.132807416	8.081323742	8.073653475	8.340852273	8.339906504	8.056195956	8.105059575	8.284473289
ENSDARG00000058874	5.976579284	5.78963499	6.177745721	5.928356471	5.922669726	5.393161846	5.721224563	5.671366435	5.892245397	6.120399087	5.851672008	5.897305715	5.897305715	6.040223141	6.185357048
ENSDARG00000058876	6.54527227	7.259227199	7.205512255	6.654540675	6.874066646	6.811118875	6.790793753	6.970219111	6.622322269	6.404943351	7.001663994	7.198465248	5.922669726	6.912975995	6.444013904
ENSDARG00000058880	3.907193243	4.398009203	2.644855503	3.554865811	4.245177068	3.063135036	4.142161425	4.103168294	3.562564292	4.645345692	4.037386105	3.700894413	4.188782815	5.011559446	4.427519565
ENSDARG00000058892	6.378782373	7.151282326	6.672413451	6.444013904	6.508106423	6.888642526	6.68700687	6.845603875	6.715819308	5.866028532	6.808224226	7.284462527	5.897305715	7.007548268	6.067415111
ENSDARG00000058893	6.944664922	6.503456691	6.364270866	6.885399153	6.369815676	6.73202598	6.506058579	6.42490172	6.598979648	6.544305632	6.695810871	6.581144524	6.970219111	6.5466752	6.601990643
ENSDARG00000058903	6.994189395	6.970219111	6.832931207	7.253066298	6.984604477	7.205512255	6.818665581	6.770589127	7.356948283	7.21383982	6.775829467	6.921138529	6.982432469	6.924255441	6.801011462
ENSDARG00000058939	8.096327125	7.974111134	7.999842992	8.0611927	7.904734431	7.620805638	7.757119766	7.909209695	7.865154843	7.973120537	8.080829244	7.634150088	8.362390044	7.96788026	8.01780063
ENSDARG00000058940	6.871984227	6.379977167	6.562013847	7.479548007	6.874066646	6.576385865	7.228899046	6.232113492	6.982432469	6.981647324	6.249953857	6.477072787	7.201641699	6.116599202	6.775092455
ENSDARG00000058943	5.669601621	5.242573966	5.537649087	6.144248903	5.889191818	4.89800534	6.396233036	5.835817474	5.47462977	6.359241251	5.27079981	5.532404784	5.869855619	5.7916599	5.95258608
ENSDARG00000058944	6.282474926	6.414558483	6.24864527	6.957124531	6.956476854	6.517473782	6.626561696	7.420859851	6.236483349	6.827197271	6.88279882	5.717810257	6.447933975	6.792382895	5.95258608
ENSDARG00000058946	8.886072958	8.585903612	8.511316121	8.839746016	8.828708604	8.485012632	9.003893559	8.763273501	8.692157708	9.083027208	8.591189223	8.687916437	9.139797267	8.90524644	8.787349815
ENSDARG00000058949	7.500348065	7.971279701	7.870909713	7.707946692	7.768107898	8.012366854	7.449982691	7.915392327	8.091145875	7.443415317	7.787183521	7.94715877	7.222191772	7.787183521	7.487413648
ENSDARG00000058953	9.643084111	9.264550703	9.261440142	9.763911091	9.975299088	9.326737422	10.01904609	9.453953831	9.651133779	9.751775108	9.520596817	9.885463001	9.985793831	9.619080398	9.797836675
ENSDARG00000058961	5.500641861	4.578064196	4.006241679	4.011175051	5.24405377	4.522046803	4.954114612	5.015899231	4.41467656	5.219531901	4.987556681	5.028358747	5.504219203	4.332438978	5.338405273
ENSDARG00000058962	7.413409023	6.701854471	7.100283374	7.019735168	6.942657656	7.404692005	6.957462005	6.880335916	7.023581344	6.827197271	6.795597679	7.016391686	6.732780335	7.135499709	7.093630511
ENSDARG00000058966	7.658015331	7.928506485	7.94715877	7.997992791	7.881344647	7.811647487	7.684856704	7.89942811	7.901742061	8.018751308	7.763322547	8.074146945	8.121803083	7.614965204	8.229058313
ENSDARG00000058968	5.535331392	5.356804751	5.784425677	5.319029347	5.399564743	5.393161846	4.719343013	5.375423093	5.241094162	5.011559446	5.117404963	5.297243862	4.757934587	4.963009783	5.876289416
ENSDARG00000058969	8.530618269	9.293898546	9.38909392	9.091759322	9.059536051	9.301535829	8.836623114	9.111959787	9.160675791	8.656041859	9.156353705	9.231766735	8.317876646	9.024064844	8.859526927
ENSDARG00000058978	5.894671546	6.641318217	6.547889558	6.667925038	6.578432781	6.695810871	6.506058579	6.795597679	6.868679222	6.441806221	6.654141587	6.193933822	6.346970173	6.75629491	6.875605651
ENSDARG00000058984	8.673109347	8.60271997	8.691548301	9.016301739	8.841351385	8.766174837	9.032555143	8.600572027	8.731038731	8.856402148	8.855172948	8.744643115	8.903680106	8.806338921	8.705402004
ENSDARG00000058985	6.657976142	7.176921698	7.412940994	6.790793753	7.178974223	7.205512255	7.29297481	6.809321853	7.094241178	6.234718535	6.975564554	7.016391686	6.689919223	7.135499709	6.528675877
ENSDARG00000058988	6.080279763	5.956154027	5.565674237	5.904801909	6.167533755	6.043386923	6.266348305	6.363061043	6.263584162	6.333720925	6.307503994	5.990919407	6.289762429	6.116599202	6.278358447
ENSDARG00000058990	6.507109733	6.263584162	6.078811343	6.078811343	6.056259614	6.347873276	5.926817563	6.065475706	6.168188048	6.404943351	6.118255268	6.330237053	6.674660384	6.095379494	6.263584162
ENSDARG00000058992	8.664915462	8.547535503	8.204523214	8.570161508	8.596115728	8.235177226	8.970309257	8.879860881	8.466107535	9.02074303	9.009264165	8.518651831	8.881395589	8.902082718	8.848900431
ENSDARG00000058993	9.235482226	9.570887208	9.399638021	9.603643391	9.630532007	9.410701916	9.517769557	9.507439752	9.476765443	9.533974517	9.662207441	9.600776652	9.450624653	9.648428346	9.55883953
ENSDARG00000058995	7.112695603	7.168950274	7.369058972	6.9434428	6.970219111	7.214483164	6.818665581	6.892414304	7.01562531	6.698580213	6.808224226	7.237910551	6.578432781	6.931522982	7.118267709
ENSDARG00000058996	8.18782591	7.794116051	8.067776512	8.163126051	8.16505418	8.040841793	8.048388781	7.848782046	8.081323742	7.980202508	7.711100892	8.05796778	8.043478758	8.148503108	8.003637185
ENSDARG00000059001	7.421844103	6.924890293	7.320602917	7.547100339	7.590891828	7.371853393	7.953148096	7.572107575	7.757954196	8.246700571	7.468983496	7.775048686	8.178086517	7.420859851	8.086360856
ENSDARG00000059003	8.453261333	8.738531284	8.89569627	8.764769803	8.695114907	8.661302293	8.505604218	8.637056829	8.631556187	8.477891176	8.557419179	8.537862547	8.428512544	8.636772732	8.708138877
ENSDARG00000059015	5.029752753	4.204288118	4.332438978	4.504770382	4.427519565	4.336211214	3.700894413	4.011175051	4.62508167	4.328345609	3.907193243	4.332438978	4.258238415	4.398009203	4.258238415
ENSDARG00000059020	7.847596413	7.775949984	7.582435948	8.0611927	8.11278945	7.803773968	7.904734431	8.132807416	7.8591365	7.897669011	7.740379166	8.05796778	7.762707978	8.05796778	7.841315265
ENSDARG00000059026	4.971779521	5.040222921	4.453672803	5.319029347	4.593225763	4.94245487	4.89800534	4.94245487	4.477101761	4.406572428	4.457170631	3.821678548	5.431539895	4.873093544	4.696133705
ENSDARG00000059028	6.793194543	6.477072787	6.97178127	6.715304974	6.398324832	6.800537666	6.85612737	6.249953857	6.814143491	6.656609517	6.249953857	6.522037133	6.956476854	6.576385865	6.789923343
ENSDARG00000059029	7.093091688	6.744328517	6.722005989	6.982039896	6.821408281	6.535336849	7.076345248	6.530564071	6.893672314	7.342615965	6.921138529	6.363061043	7.555635113	6.85612737	6.760981107
ENSDARG00000059035	12.49333522	12.16804631	12.01794534	12.62298148	12.70246501	12.12605116	12.71133212	12.37620125	12.41597234	12.58522363	12.21654261	12.75650226	12.74100729	12.49333522	12.57812132
ENSDARG00000059039	6.263584162	4.489396733	5.208162823	5.539382101	5.183005072	5.926817563	5.721224563	5.192587751	5.605099443	5.694780703	5.117404963	5.297243862	6.31160421	4.62508167	5.597214274
ENSDARG00000059043	4.799168972	5.153505693	5.031146759	5.435618645	4.954114612	4.457170631	5.148677594	5.30541125	4.41467656	5.27079981	4.869463692	5.14552388	4.999855834	5.467942913	5.14226324
ENSDARG00000059044	4.906266698	4.89800534	5.338405273	5.826747657	5.302912936	4.94245487	5.24405377	5.338405273	5.241094162	5.219531901	5.183005072	4.799168972	5.043094169	5.402352755	5.008061618
ENSDARG00000059046	8.285042689	8.023768481	7.827284514	7.795410078	7.828149658	7.787515748	8.061399538	7.89942811	7.825632826	7.787183521	7.980202508	7.911943681	7.762707978	7.887955793	8.172365869
ENSDARG00000059048	7.855051758	7.80053674	7.613906627	7.68819348	7.620805638	7.620805638	7.800070978	7.740193848	7.741918186	7.917843937	7.866924851	7.958670197	7.912802964	7.873791657	7.487413648
ENSDARG00000059049	9.189273791	8.522091353	8.451724507	8.664647924	8.917736399	8.178810572	8.876402688	8.879860881	9.00223576	9.483515297	8.570520683	9.038608402	9.094988024	8.636772732	8.609224292
ENSDARG00000059053	9.165840862	8.659980358	8.648868171	9.3029831	9.135993547	8.813214848	9.089133729	9.094314473	9.090440341	9.426281225	8.932452448	9.104469979	9.545251494	8.762503934	9.103393903
ENSDARG00000059054	12.83709479	12.62298148	12.51559061	13.34433567	13.10320227	13.09549708	13.19992873	13.27818922	12.85846508	13.42100616	12.96553696	12.86343975	13.47459178	12.85846508	12.89572386
ENSDARG00000059057	10.35501491	10.40143215	10.71525501	10.31280805	10.17644077	10.67218138	10.17938018	10.05803432	10.59079746	10.12700548	10.28400795	10.22179907	10.17853207	10.06100096	10.25030737
ENSDARG00000059058	4.799168972	5.242573966	4.89800534	5.274174881	4.895440397	4.574910482	5.011559446	4.846114214	4.477101761	5.175267539	5.402352755	4.406572428	4.999855834	4.736117449	4.696133705
ENSDARG00000059059	9.365740723	9.700935468	9.581919121	9.860284726	9.728568461	9.672205811	9.657107611	9.859980704	9.666919594	9.627160643	9.909918775	9.868301859	9.687897461	9.750597515	9.627352898
ENSDARG00000059060	7.639966166	7.292355971	7.271120036	7.412940994	7.140289492	7.261834024	7.302551625	7.194573427	7.510128534	7.123998401	7.082352589	7.444726206	7.468170657	7.110498263	7.244332884
ENSDARG00000059064	7.308074933	7.392902548	7.092306544	7.678813162	7.751718137	7.340755014	7.717176609	7.337810135	7.439654003	7.730273432	7.315130711	7.479006148	8.138576681	7.494323243	7.66587822
ENSDARG00000059067	6.239019809	7.012092545	7.040469042	6.667925038	6.578432781	7.003365805	6.776662197	7.156641758	6.875605651	6.678001899	6.864252946	6.818665581	6.289762429	6.576385865	6.68890144
ENSDARG00000059070	11.48255567	11.40972596	11.36721633	11.55509925	11.56588605	11.38520881	11.51417135	11.39828355	11.51054929	11.61078476	11.46559184	11.4905674	11.67973308	11.45559807	11.55360126
ENSDARG00000059073	6.124683065	5.606864257	5.690102251	5.435618645	6.167533755	5.597214274	6.007598707	5.861668367	5.721224563	6.315037725	6.010332205	5.669601621	5.815343241	6.330237053	6.043386923
ENSDARG00000059075	8.937393918	8.519885203	8.592260967	8.784748545	8.632120038	8.591570471	8.702184195	8.527148959	8.417345653	8.777494757	8.50618325	8.444267635	8.893178573	8.394746735	8.531410124
ENSDARG00000059079	9.673881969	9.435237432	9.323769095	9.319919047	8.989319165	9.407593435	9.513128556	9.167165747	9.244065524	9.472679373	9.301977927	9.270367287	9.587917842	9.413396953	9.404929435
ENSDARG00000059083	7.639966166	7.945912065	7.914740169	7.646547115	8.026330242	7.768928584	7.780550915	8.156797684	7.877343798	7.787183521	7.933173655	7.90554086	7.423661431	8.204853162	7.878763873
ENSDARG00000059090	5.429222201	5.402352755	5.565674237	5.435618645	6.246459196	6.060001876	6.080279763	5.535331392	5.7916599	6.404943351	5.511765073	6.193933822	5.950289836	5.858891359	5.717810257
ENSDARG00000059093	8.511075972	9.020253697	8.844113163	8.451158452	8.651458211	8.769632417	8.691655049	8.802505893	8.863674533	8.637156497	8.938301541	8.945159626	8.424903531	8.845902069	8.848900431
ENSDARG00000059097	10.3396812	10.53568841	10.71208006	10.71042284	10.53947127	10.72043612	10.58633752	10.65569967	10.76573564	10.67549703	10.68845784	10.71371807	10.63425601	10.50030499	10.81887075
ENSDARG00000059109	9.651378625	9.839528071	9.810729074	9.642473346	9.803034612	9.787819604	9.643179193	9.673438684	9.7184149	9.695302847	9.628172463	9.663979478	9.554250755	9.746565648	9.723255337
ENSDARG00000059116	8.339906504	8.738531284	8.731038731	8.486759766	8.63989501	8.595187426	8.608564344	8.895773647	8.498982937	8.354228854	8.485288614	8.744643115	8.270666645	8.573453575	8.448456764
ENSDARG00000059121	4.582538476	3.782717846	4.517113431	4.103168294	3.873951134	4.94245487	4.792754618	4.62508167	5.040222921	4.027196006	3.648150014	4.477101761	5.102571286	4.258238415	4.258238415
ENSDARG00000059123	8.716058615	8.308927498	8.16505418	8.336465038	8.55254246	8.040841793	8.731038731	8.294861395	8.511417469	8.620340015	8.295600615	8.192056541	9.040864444	8.346410707	8.55254246
ENSDARG00000059125	10.01236127	10.05110959	10.01725773	9.921603387	9.820931938	9.822579551	10.00420057	9.848417931	9.899147604	9.761093671	10.01091061	9.918589254	10.04713151	9.865090703	9.834729192
ENSDARG00000059128	11.89485871	11.58143032	11.63034429	11.69585542	11.57324609	11.71719089	11.68591797	11.56198035	11.63478436	11.69357334	11.56849299	11.54650918	11.81178001	11.55360126	11.63766375
