	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DHEP_10-4_A	DHEP_10-4_B	DHEP_10-4_C	DHEP_10-3_A	DHEP_10-3_B	DHEP_10-3_C	DHEP_10-2_A	DHEP_10-2_B	DHEP_10-2_C	DHEP_10-1_A	DHEP_10-1_B	DHEP_10-1_C	DHEP_3uM_A	DHEP_3uM_B	DHEP_3uM_C
378723	5.818130128	5.841445676	6.124748483	6.055288181	5.620870001	5.988227468	6.122418066	5.700970385	5.856207551	6.024555741	5.653805106	5.794738046	5.973795974	5.477938001	5.964547752	5.876710584	5.534233161	6.023254407	5.854824809
378726	4.257842992	4.420629003	4.247690152	4.258386798	4.353851716	4.203995071	4.146216858	4.418441962	4.314090017	4.18800378	4.491304823	4.448263553	4.324057023	4.529648245	4.465530123	4.37190921	4.558046205	4.449757561	4.527583814
378727	9.814340857	10.14656261	9.685959271	9.988397407	9.739638969	9.401273258	9.401586075	10.01500848	9.947247563	9.457710681	10.02309039	9.998489042	9.695301458	9.950893115	9.6728669	10.09325872	9.760239193	9.782052068	9.796208593
378728	4.532353201	4.625380991	4.527061613	4.664397021	4.350626928	4.587323469	4.69890193	4.585388353	4.666948718	4.68365586	4.506291686	4.609058223	4.554372503	4.323065576	4.592606633	4.487401473	4.263109338	4.730385631	4.412078885
378737	3.442461647	3.623138999	3.785002954	3.760723492	3.488685622	3.361904417	3.272973429	3.276469523	3.481525051	3.4949469	3.307849322	3.65025765	3.380594818	3.182940557	3.520775352	3.383995243	3.034135919	3.583801862	3.329214034
378742	3.074770003	2.974026502	3.145581009	3.20861562	3.021628557	3.119931965	2.685992717	3.023892792	3.06756862	3.103818482	2.862439891	3.105350625	2.903850386	2.846578748	3.046125113	2.720294184	3.034135919	3.133435664	3.248626792
378746	6.377182756	6.463687411	6.57560909	6.509179157	6.280651732	6.670973337	6.673190993	6.404287514	6.390817218	6.512726589	6.342693235	6.515032075	6.557007803	6.292132181	6.504283626	6.551545451	6.28239181	6.399472235	6.500542384
378834	5.375189086	5.21591204	5.183479207	5.208140656	5.120307389	5.609979343	5.521134043	5.41855123	5.408838926	5.517230077	5.322364441	5.471636257	5.500265022	5.194398255	5.427206096	5.448553614	5.216731592	5.316156884	5.433680638
378837	6.146781201	6.336624481	6.31812555	6.222643091	5.897696487	6.259333077	6.179621475	6.122489795	6.163455056	6.133674012	6.110361622	6.230406592	6.065961673	6.067866474	6.323540251	6.244838069	6.117887372	6.186205195	6.184020582
378838	3.682128996	3.420831861	3.526650955	3.577542045	3.175352604	3.49425529	3.20993376	3.070453618	3.55770869	3.321274344	3.148852535	3.267043489	3.32507979	3.304040494	3.511447047	3.222405418	3.055287621	3.604562498	3.541415801
378845	6.19416231	6.456235362	6.510681207	6.506072827	5.824037581	6.49142824	6.2848649	6.210877002	6.368781535	6.327022513	6.128878904	6.373177029	6.305145364	6.003382588	6.378449006	6.432430523	5.905252948	6.422308648	6.262218713
378847	5.575282285	5.505689131	5.832984835	5.630922988	5.281394448	5.362786759	5.153422288	5.317614403	5.257159113	5.022024739	5.375568157	5.228641219	5.204135143	5.253861758	5.29753354	5.337690288	5.177078268	5.406118941	5.447285605
378848	7.421337917	7.465688546	7.444276564	7.532361469	7.37140537	7.36640407	7.002717483	7.023938527	6.978063758	7.008014592	7.222230023	6.9972691	6.901281094	7.1394278	7.233748773	7.059652005	6.992765862	7.267794996	7.092283974
378851	7.312010107	7.232179937	7.33435616	7.284797673	7.310884459	7.061526188	7.042322604	7.226840921	7.183181846	7.049512967	7.286146757	7.075774469	7.047215022	7.099726001	7.141898976	7.268242713	7.162379949	7.206729923	7.183170196
378854	5.995425379	6.039402008	6.010689697	6.073239611	5.777966718	6.008923845	6.078978685	5.933906868	5.800855273	6.066448166	5.798409821	5.96223512	5.979527794	5.773654832	5.907906685	5.853713471	5.685467099	5.830743174	5.776751916
378855	7.409478144	7.372670748	6.910337325	6.962161312	7.483853939	7.480233077	7.392569164	7.757859267	7.588806688	7.439513314	7.741765501	7.680543735	7.449781485	7.648386949	7.60026711	7.469663934	7.892485669	7.513303235	7.526451232
378866	4.769264718	6.389511591	6.508490168	6.086818022	5.354049988	5.364023077	5.585763077	5.667285136	5.611881106	5.440984839	5.582057291	6.08237072	5.240052513	5.660548437	5.837798022	5.22785017	5.655769799	5.810782006	5.370025415
378868	2.967927199	3.328862788	2.986758867	3.261151418	2.11487807	2.932653701	3.162292283	2.900459076	3.197076706	2.918001262	2.843681917	3.03679424	3.047979496	2.816358664	2.931894561	3.055841995	2.588289707	3.154707185	2.779362416
378872	4.371193461	4.201515521	4.34585724	4.232307642	4.193908738	4.419098855	4.382847522	4.372727988	4.246644165	4.343751701	4.071059739	4.23022985	4.183563419	4.354951667	4.391188395	4.071354801	4.523047325	4.411978795	4.210545155
378958	5.824268668	6.18994697	6.241042816	6.193009079	5.254039969	6.36004519	6.248254899	5.673582775	5.860725791	6.142677358	5.725999262	6.055669822	5.91689727	5.384906255	6.069977977	6.117311376	5.267458828	6.135393796	5.838856586
378959	1.68398127	2.034035699	1.985564121	1.573087341	1.128150735	1.43095128	1.77801169	1.339812317	1.69388057	1.697076691	1.28350717	1.45853945	1.558277813	1.545297703	1.33734382	1.200418568	0.831430949	1.950705539	1.539438281
378960	6.122909111	5.914454032	6.062388099	5.864728698	5.775563981	6.108911047	6.010843936	5.671067018	5.869720041	5.887153557	5.611463223	5.733484459	5.813417923	5.621757181	6.129115759	5.798583524	5.911065881	6.055655063	5.808724092
378961	10.41474407	10.46245824	10.41917605	10.43964023	10.71022366	10.45024395	10.52747539	10.6736322	10.59283496	10.65397749	10.67623657	10.57854197	10.57534069	10.67507399	10.44366726	10.55587531	10.6805881	10.53375154	10.52475086
378962	6.624692256	6.796510954	6.48044509	6.498277615	6.780439226	6.347599658	6.090160686	6.767290539	6.735594897	6.238937712	6.722266003	6.657558665	6.191915985	6.933698458	6.58264755	6.418318647	6.707276182	6.766577384	6.58502177
378963	9.825668148	9.965864598	9.736758449	9.794198768	10.07344615	9.780697728	9.801552572	10.09765342	9.999400684	9.891823452	10.04583506	10.08632393	9.941597191	10.06104554	9.96967906	10.02676754	10.01549126	9.955011752	10.03573491
378964	1.195938751	1.74476481	1.53570631	1.665083849	0.790139144	1.271438871	1.696739692	0.998282973	1.427681109	1.216225444	1.197477674	1.386904352	1.371616939	0.610715044	1.316069979	1.172369636	0.764511033	1.229567495	1.320366175
378966	1.591036397	1.690366886	1.881048164	1.708971823	2.144973903	1.83922967	1.028140883	1.792821512	1.822975151	1.527472583	1.994356899	1.844570608	1.331201211	2.572987088	1.905905781	2.03991438	2.311890867	1.741688416	1.372004232
378968	8.612712022	8.571204204	8.485917266	8.372747013	7.937566608	8.306186925	8.27757457	8.3380793	8.488875555	8.320106582	8.305377072	8.51611797	8.390721015	8.123388939	8.503408976	8.443693037	8.166612965	8.365301572	8.412994478
378969	2.761632249	2.613781172	2.129381423	2.515559199	2.774527412	2.670191045	2.58120157	2.856850608	2.68826898	2.782132452	2.641326958	2.69509336	2.840470654	2.710792855	2.638212246	2.556334168	3.176071828	2.70397405	2.889768071
378972	6.288942782	6.351307982	6.411763521	6.43353426	5.990745343	6.299948689	6.203354442	6.144419463	6.254397819	6.316934423	6.201580118	6.269936548	6.101690755	5.989906958	6.309480198	6.245679567	6.025343321	6.319321921	6.225843772
378980	4.476283238	4.420629003	4.76835487	4.702889537	4.623379953	4.663605716	4.634893076	4.344587756	4.344517229	4.48945394	4.41075982	4.505756963	4.369667826	4.234420989	4.438714214	4.334429357	4.393398477	4.607208173	4.266189693
378983	4.837618589	4.445476402	4.79256751	4.470855816	5.058402636	4.385402369	3.953257172	4.39118776	4.578284619	4.009809859	4.922950238	4.322714252	4.160681061	4.91669031	4.491856677	3.885170307	5.020982001	4.607208173	4.336110559
378986	8.024282903	7.759539517	7.563046004	7.582253594	7.755394991	7.29430852	6.804584203	7.688653843	7.511898545	6.947648566	7.619937669	7.948877242	7.066193552	7.766041955	7.985554043	7.699551591	7.485921604	7.613045385	7.654149956
378987	6.075662523	6.097168253	5.796334966	5.809102785	6.288256547	5.760269381	5.890826025	6.480258616	6.311623304	6.013889765	6.352678336	6.041159858	6.223312049	6.413178413	6.047564449	6.170568838	6.555961157	5.935850124	6.130679552
378990	5.042818128	5.053004888	4.809277775	5.009681008	4.738882478	4.741774264	4.82855209	4.900928415	4.969892318	4.760105674	4.925182393	4.893820161	4.739482291	4.923794582	4.802204443	5.065768652	4.786029099	4.871967977	4.768205142
378993	3.19334019	3.442936392	3.315624867	3.31184115	2.589941231	3.221640349	3.119275056	2.315183597	3.077954138	3.361091923	2.684132349	2.897675663	2.937894263	2.643534742	3.115493758	3.152336333	2.124466936	2.760567861	2.730743977
378997	2.727103376	2.904044276	3.361667111	3.080824336	2.589941231	3.010505715	2.791535118	2.180161951	2.715131903	2.831560334	2.431235706	2.972993969	2.728227888	2.107778221	2.917841085	2.910592512	2.391665438	2.858886867	2.78889254
378998	4.214878454	4.28035838	4.368584591	4.077691234	3.942970947	4.247516209	4.096386557	4.134210139	4.353094138	4.143030792	4.332195087	4.316301279	4.113797891	4.257097967	4.401324764	4.350164461	4.319561776	4.193003867	4.210545155
386589	5.289044201	5.165290142	4.991842939	4.960601184	5.607422927	5.182532587	5.17007861	5.411032689	5.404719378	5.260261197	5.404654946	5.21319155	5.342732169	5.435489483	5.232312222	4.958990753	5.70455919	5.23026378	5.318315196
386590	7.242660381	7.224623571	7.192345306	7.153973833	7.20728009	7.058856598	6.704192115	6.759614812	6.814571796	6.670454355	6.87671721	6.79765817	6.652873386	6.917774667	7.002781823	6.869120183	6.908101891	6.959728114	6.895708172
386613	4.603083276	4.675250916	4.480126992	4.627710342	4.746263557	4.865651023	4.977063706	4.936975025	4.804635251	5.062265281	4.882169378	4.756086391	4.80550832	4.75083207	4.826856232	4.796215072	5.013796577	4.878375483	4.890543982
386614	6.765860828	6.91984619	7.011279027	7.108614206	6.917513641	7.221151217	7.156904949	7.058035704	7.057618972	7.124967537	6.826849329	7.026045261	7.000460193	6.679053237	7.091533541	6.936335237	6.735396292	6.908471949	6.914875873
386628	5.716185777	5.773294616	5.618132857	5.536648547	5.884377946	5.612062012	5.317364684	6.005548445	5.78033328	5.606310273	6.029676879	5.743079028	5.582195615	6.102715261	5.770964436	5.463097964	6.064120086	5.802944126	5.647829918
386629	7.418635694	7.850203067	7.805414583	7.719329695	7.610583942	7.781639808	7.732432024	7.881612649	7.675136602	7.702041487	7.809184404	7.833204189	7.610916694	7.693076439	7.772441726	7.676021818	7.73426971	7.784322587	7.653171942
386630	7.078174513	6.973982491	7.143762908	7.144016445	6.887231302	7.163030911	7.092434118	6.998077088	6.987046451	7.062509744	6.889919732	7.034860332	7.022837935	6.88052973	7.116743806	7.042805977	6.903249432	7.179746641	7.094207002
386632	3.708917684	3.817553943	3.832486533	3.918579578	3.89507653	3.85589272	3.832896199	4.047643652	3.839891096	3.822850909	3.636843774	3.608876967	3.742177205	3.75541624	3.716139524	3.706000923	3.89978136	3.888933028	3.794187057
386634	7.967869445	7.764759141	8.102992096	7.976891229	7.977836318	8.004711785	7.725277661	7.781375948	7.688329812	7.55835502	7.912083589	7.743140964	7.723522038	7.680897978	7.852198879	7.625517659	7.794210862	7.888778816	7.726603615
386635	5.428545373	5.306102764	5.408522352	4.976399345	5.163215876	5.342860213	5.05086802	5.203868908	5.315374978	4.926683348	5.43473447	5.094536833	5.275097361	5.182600607	5.376726915	5.073372441	5.648828884	5.253454147	5.126817383
386639	3.803094686	3.707731142	3.909786312	3.851632145	4.14262404	3.707957075	3.790436029	4.112123536	3.77115296	3.730323772	3.796548875	3.772414542	3.824554284	3.962770094	3.873687797	3.863405623	4.06531468	3.863320278	3.726370369
386640	3.458336702	3.286706159	3.485655511	3.447564983	3.41649879	3.516662782	3.579929897	3.353800412	3.262277637	3.540248054	3.328233982	3.598343644	3.494777572	3.448966789	3.506760179	3.426175872	3.508103034	3.388145642	3.289483028
386641	6.242330753	6.225449877	6.090003015	6.217904393	6.443889298	6.485192439	6.550760533	6.423098079	6.553153483	6.580553893	6.3343192	6.435158941	6.527128079	6.460355908	6.435665976	6.358116236	6.413758221	6.39053437	6.476416281
386642	4.144666221	4.214423526	3.98315414	4.26575221	4.357069312	4.18173206	4.188449744	4.430391618	4.101485918	4.297594852	4.391516084	4.156755377	4.258216896	4.279424007	4.183687331	4.097693306	4.562977448	4.078945954	4.415159046
386643	6.022373333	5.978280274	5.375240997	5.466468474	6.002094019	5.808288888	6.120861156	6.363579036	6.063781333	6.274372757	6.223511215	6.095538113	6.172030117	6.245641316	6.049177015	6.083822351	6.084839829	5.945036226	6.077236162
386644	5.077494253	5.097231716	5.302915068	5.293493751	4.923836726	5.092915942	5.009397957	4.713160397	4.92457557	4.854790579	4.87063374	4.959080089	4.983931876	4.851126708	5.132403028	4.900348165	4.694623288	5.12103106	4.934140946
386658	2.868463923	2.604004979	3.003451335	2.81569975	2.920862373	2.693981559	2.751850316	2.667903564	2.590102642	2.790488929	2.725704196	2.603256015	2.937894263	2.856513057	2.688744718	2.739538543	2.868753616	2.760567861	2.889768071
386659	4.328644472	4.310727371	4.111887241	4.316283343	3.872769373	4.17611221	4.283363936	4.008322922	4.260387943	4.31217813	4.27733631	4.335455307	4.233759127	4.094524756	4.288437072	4.381128986	3.844152459	4.370156212	4.210545155
386663	6.570946312	6.551505043	6.108445129	6.266442152	6.762958206	6.737828034	6.847577612	7.058998166	6.876120648	6.809030505	7.118760772	6.96739575	6.647225612	7.001859383	6.66908442	6.592472164	7.184547018	6.634645803	6.71255228
386700	6.882721979	6.85538162	6.912548473	6.828039869	6.531936057	6.84707696	6.306940914	6.324092374	6.688929031	6.303129628	6.768374039	6.762119587	6.377012099	6.280187935	6.878586205	6.276474893	6.015484062	6.988643081	6.587754298
386701	7.550375904	7.501673886	7.847048974	7.743600994	7.315026713	7.972044517	8.035876517	7.027876382	7.418961953	7.838760955	7.126056155	7.55271106	7.720591416	6.825958455	7.64999855	7.734741489	6.647596397	7.587201362	7.632478996
386702	3.708917684	3.939176473	4.06891855	4.110786812	3.7847098	4.220469733	4.542551513	3.896470914	4.204609348	4.377425366	3.674482709	4.017431202	4.231015825	3.468531349	4.154020532	3.952689656	3.533447491	4.086344934	3.929588418
386704	1.170465473	0.691712468	1.016447355	1.066122417	1.097698151	1.271438871	0.973979989	1.091538584	0.881412979	0.882740804	0.386221989	0.963116214	1.351550597	0.828242168	1.33734382	0.821378157	0.956621778	0.759796459	1.123521013
386707	4.189740315	3.627970974	4.29929939	4.347857298	4.489046764	4.475094014	4.255255714	3.712982222	3.777538987	4.222381748	3.815925629	4.075544937	4.192051592	3.750097034	4.095915526	4.105131111	3.860266507	4.018347008	4.31647655
386709	4.996456023	4.80037854	4.970776948	4.989804283	4.618025496	4.891601686	4.647924057	4.530933082	4.600066234	4.544838217	4.460855797	4.528127771	4.565303762	4.581480887	4.707349282	4.696340731	4.613762673	4.701767939	4.645055683
386710	9.209783178	9.189894896	9.269894265	9.211333774	9.44293019	9.090543418	9.321758155	9.38239676	9.307091588	9.436318852	9.392771641	9.195396157	9.354913693	9.3873858	9.223077934	9.25421863	9.471129463	9.118373774	9.290674303
386712	3.933749169	3.958486181	3.949092364	4.205748369	3.831726137	4.031108396	3.82908741	3.611672968	3.449888288	3.958818774	3.586961559	3.952749253	3.687195395	3.500560659	3.898947182	3.620351874	3.477090011	3.760696388	3.863475634
386721	4.823387446	4.553549976	4.949398792	4.758768579	4.724006054	5.019498324	5.052502283	4.394241555	4.653123561	4.858769638	4.640042892	4.734604209	4.891408668	4.590437599	4.874930998	4.883145797	4.604226126	4.692101155	4.927684799
386723	1.771298921	1.943906331	2.067225345	1.772397661	1.588593773	1.961878625	1.696739692	1.529517333	2.19148932	1.466197586	1.813385982	1.826633305	1.522827854	1.495306791	1.817834676	2.144680696	1.673971283	1.934398606	1.7686439
386762	6.826239173	7.108417555	7.222066113	7.128445382	6.167000289	7.10579989	7.059491515	6.589536408	6.82154167	6.911232189	6.476561987	6.892854674	6.858374423	6.327382812	6.918833642	7.049568011	6.086553116	7.022785852	6.829719328
386763	2.155779583	2.04852466	2.098638095	1.891451142	1.652841331	1.83922967	1.519019838	1.594683776	1.746912449	1.697076691	2.139841027	1.752567092	1.626666878	1.275980382	1.771697314	1.767337453	1.909006781	1.664697892	1.493549476
386768	4.452702291	4.721195171	4.708530771	4.94462811	3.789480986	4.526790603	4.643593462	3.938915277	4.278511653	4.396711384	3.786762022	4.174591717	4.30331329	3.556480276	4.089660832	4.638568607	3.287520393	4.339522786	3.996921297
386772	4.211760037	4.051338333	4.394127723	4.186473574	3.947247162	4.159120105	4.146216858	4.028117244	3.881987644	4.149541976	4.026013348	4.040958342	4.206088502	3.925504014	4.315489241	4.086464203	3.957095583	4.052746548	4.252478469
386775	4.773500858	5.011082883	5.010542864	5.065610634	4.465389528	5.010052746	4.884674732	4.53647204	4.86884515	4.814384484	4.573294163	4.874307312	4.809191498	4.637289683	5.010231278	5.036892094	4.272171053	4.959182462	4.792095989
386787	3.786422551	3.322915309	3.690237695	3.786555831	3.51772906	3.569062076	3.354724924	3.632511952	3.587090294	3.244278991	3.438603315	3.75829025	3.370658775	3.622007924	3.728269312	3.701101068	3.482305367	3.723218301	3.495590862
386792	5.124681862	4.905599976	5.131273398	4.926153957	5.137249972	4.992573581	4.610692885	4.668454983	4.835568029	4.670133547	4.949510818	4.695605525	4.706288377	4.956492993	5.212300609	4.711038825	5.117991911	4.938890265	4.914685178
386799	5.178384142	5.160295652	4.761011122	4.817584017	5.529711366	4.989372673	5.116399625	5.491657119	5.072136633	5.307608425	5.467266513	4.765532305	5.43262981	5.461759115	4.901954734	5.161622827	5.853868249	4.846049524	5.347629902
386801	3.115385842	3.111479756	3.437331184	3.231365612	2.578959832	2.898933143	2.875179518	2.647573149	3.035955816	2.613405821	2.735912645	2.914756159	2.937894263	2.876178779	3.006833011	2.640642148	2.508741036	2.95901445	2.889768071
386806	5.499309632	5.450841078	5.701057259	5.646523683	5.443039328	5.516343863	5.633495396	5.357276346	5.484954982	5.473785378	5.36738332	5.39001669	5.455137257	5.270676051	5.379293266	5.526791797	5.370903877	5.47960411	5.465228257
